image_id,abnormality_type,severity,road_type,weather,lighting,occlusion,shape
IMG_01826,,minor,urban,clear_dry,daylight,none,irregular
IMG_01827,,severe,rural,clear_dry,daylight,none,irregular
IMG_01828,,minor,urban,clear_dry,daylight,none,longitudinal
IMG_01829,,severe,rural,wet_road,daylight,none,irregular
IMG_01830,,minor,urban,clear_dry,daylight,none,irregular
IMG_01831,,minor,rural,clear_dry,daylight,none,irregular
IMG_01832,,minor,rural,clear_dry,daylight,none,irregular
IMG_01833,,severe,rural,clear_dry,daylight,none,irregular
IMG_01834,,severe,rural,clear_dry,daylight,none,irregular
IMG_01835,,severe,rural,clear_dry,daylight,none,irregular
IMG_01836,,severe,rural,clear_dry,daylight,none,irregular
IMG_01837,,severe,rural,clear_dry,daylight,none,irregular
IMG_01838,,severe,rural,wet_road,daylight,none,irregular
IMG_01839,,severe,residential,clear_dry,daylight,none,irregular
IMG_01840,,severe,urban,wet_road,daylight,none,irregular
IMG_01841,,severe,rural,clear_dry,daylight,none,irregular
IMG_01842,,severe,rural,wet_road,daylight,none,irregular
IMG_01843,,severe,urban,clear_dry,daylight,none,irregular
IMG_01844,,minor,urban,clear_dry,daylight,none,circular
IMG_01845,,severe,urban,clear_dry,daylight,none,irregular
IMG_01846,,moderate,residential,wet_road,daylight,none,irregular
IMG_01847,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01848,,severe,urban,clear_dry,daylight,none,irregular
IMG_01849,,severe,rural,clear_dry,daylight,none,irregular
IMG_01850,,severe,rural,wet_road,daylight,none,irregular
IMG_01851,,moderate,urban,wet_road,daylight,none,irregular
IMG_01852,,severe,urban,wet_road,daylight,none,irregular
IMG_01853,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01854,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01855,,minor,urban,wet_road,daylight,none,longitudinal
IMG_01856,,moderate,urban,cloudy,daylight,none,irregular
IMG_01857,,severe,urban,wet_road,daylight,none,irregular
IMG_01858,,severe,urban,wet_road,daylight,none,irregular
IMG_01859,,severe,urban,wet_road,daylight,none,irregular
IMG_01860,,severe,rural,clear_dry,daylight,none,irregular
IMG_01861,,moderate,urban,wet_road,low_light,none,circular
IMG_01862,,moderate,urban,clear_dry,night,none,irregular
IMG_01863,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01864,,severe,urban,clear_dry,daylight,partial,irregular
IMG_01865,,minor,urban,clear_dry,daylight,none,longitudinal
IMG_01866,,minor,urban,clear_dry,daylight,none,irregular
IMG_01867,,severe,rural,wet_road,daylight,none,irregular
IMG_01868,,moderate,urban,wet_road,daylight,none,irregular
IMG_01869,,severe,urban,clear_dry,daylight,none,irregular
IMG_01870,,severe,urban,clear_dry,daylight,none,irregular
IMG_01871,,severe,urban,wet_road,daylight,none,irregular
IMG_01872,,severe,urban,clear_dry,daylight,none,irregular
IMG_01873,,severe,urban,wet_road,daylight,none,irregular
IMG_01874,,severe,urban,cloudy,daylight,none,irregular
IMG_01875,,severe,urban,wet_road,daylight,none,irregular
IMG_01876,,severe,urban,wet_road,daylight,none,irregular
IMG_01877,,severe,urban,clear_dry,daylight,none,irregular
IMG_01878,,minor,urban,clear_dry,daylight,none,longitudinal
IMG_01879,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01880,,minor,urban,clear_dry,daylight,none,longitudinal
IMG_01881,,moderate,rural,cloudy,daylight,none,irregular
IMG_01882,,moderate,urban,clear_dry,daylight,none,longitudinal
IMG_01883,,severe,residential,wet_road,daylight,none,irregular
IMG_01884,,minor,urban,clear_dry,daylight,none,circular
IMG_01885,,moderate,rural,wet_road,daylight,none,circular
IMG_01886,,severe,urban,wet_road,daylight,none,irregular
IMG_01887,,severe,rural,wet_road,daylight,none,irregular
IMG_01888,,severe,rural,clear_dry,daylight,none,irregular
IMG_01889,,minor,urban,clear_dry,daylight,none,irregular
IMG_01890,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01891,,severe,rural,clear_dry,daylight,none,longitudinal
IMG_01892,,moderate,rural,clear_dry,daylight,none,circular
IMG_01893,,severe,rural,cloudy,daylight,none,irregular
IMG_01894,,severe,rural,clear_dry,daylight,none,irregular
IMG_01895,,severe,urban,clear_dry,daylight,none,longitudinal
IMG_01896,,minor,urban,clear_dry,daylight,none,irregular
IMG_01897,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01898,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01899,,moderate,urban,cloudy,daylight,none,irregular
IMG_01900,,severe,rural,wet_road,daylight,partial,irregular
IMG_01901,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01902,,moderate,highway,clear_dry,daylight,none,irregular
IMG_01903,,severe,urban,wet_road,daylight,none,irregular
IMG_01904,,severe,urban,clear_dry,daylight,none,irregular
IMG_01905,,moderate,urban,cloudy,daylight,none,irregular
IMG_01906,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01907,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01908,,minor,urban,clear_dry,daylight,none,irregular
IMG_01909,,minor,urban,clear_dry,daylight,none,circular
IMG_01910,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01911,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01912,,severe,rural,clear_dry,daylight,none,irregular
IMG_01913,,severe,urban,clear_dry,shadow,none,irregular
IMG_01914,,severe,rural,wet_road,daylight,none,irregular
IMG_01915,,moderate,rural,wet_road,daylight,none,irregular
IMG_01916,,severe,urban,wet_road,daylight,none,irregular
IMG_01917,,severe,urban,clear_dry,daylight,none,irregular
IMG_01918,,moderate,residential,wet_road,daylight,none,irregular
IMG_01919,,moderate,residential,clear_dry,daylight,none,irregular
IMG_01920,,severe,urban,clear_dry,daylight,none,irregular
IMG_01921,,severe,urban,cloudy,daylight,none,irregular
IMG_01922,,severe,rural,wet_road,daylight,none,irregular
IMG_01923,,moderate,residential,clear_dry,daylight,none,circular
IMG_01924,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01925,,severe,urban,clear_dry,daylight,none,irregular
IMG_01926,,severe,urban,wet_road,low_light,none,circular
IMG_01927,,severe,rural,clear_dry,low_light,none,irregular
IMG_01928,,severe,residential,clear_dry,daylight,none,irregular
IMG_01929,,moderate,residential,clear_dry,daylight,none,irregular
IMG_01930,,moderate,urban,clear_dry,daylight,none,circular
IMG_01931,,moderate,urban,clear_dry,low_light,none,circular
IMG_01932,,severe,urban,wet_road,night,none,irregular
IMG_01933,,moderate,urban,clear_dry,daylight,none,circular
IMG_01934,,moderate,urban,clear_dry,daylight,none,circular
IMG_01935,,severe,urban,wet_road,daylight,partial,irregular
IMG_01936,,moderate,urban,wet_road,daylight,none,irregular
IMG_01937,,severe,urban,clear_dry,daylight,none,irregular
IMG_01938,,moderate,residential,clear_dry,daylight,none,irregular
IMG_01939,,moderate,residential,clear_dry,daylight,none,irregular
IMG_01940,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01941,,minor,residential,clear_dry,daylight,none,circular
IMG_01942,,severe,urban,clear_dry,daylight,none,longitudinal
IMG_01943,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01944,,severe,urban,clear_dry,shadow,none,irregular
IMG_01945,,severe,urban,clear_dry,daylight,none,irregular
IMG_01946,,moderate,urban,clear_dry,daylight,none,circular
IMG_01947,,moderate,residential,wet_road,daylight,none,irregular
IMG_01948,,severe,urban,wet_road,night,none,irregular
IMG_01949,,severe,urban,wet_road,night,none,irregular
IMG_01950,,moderate,urban,cloudy,daylight,none,irregular
IMG_01951,,severe,urban,clear_dry,daylight,none,irregular
IMG_01952,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01953,,severe,urban,wet_road,daylight,none,clustered
IMG_01954,,moderate,urban,wet_road,daylight,none,irregular
IMG_01955,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01956,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01957,,severe,rural,clear_dry,daylight,none,irregular
IMG_01958,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01959,,moderate,urban,wet_road,daylight,none,irregular
IMG_01960,,severe,urban,cloudy,daylight,none,irregular
IMG_01961,,severe,urban,clear_dry,daylight,none,irregular
IMG_01962,,severe,urban,wet_road,daylight,none,irregular
IMG_01963,,moderate,urban,wet_road,daylight,none,irregular
IMG_01964,,severe,urban,wet_road,daylight,none,irregular
IMG_01965,,severe,rural,wet_road,daylight,none,irregular
IMG_01966,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01967,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01968,,severe,rural,wet_road,daylight,none,irregular
IMG_01969,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01970,,severe,urban,cloudy,daylight,none,irregular
IMG_01971,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01972,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01973,,minor,urban,cloudy,daylight,none,irregular
IMG_01974,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01975,,minor,urban,clear_dry,daylight,none,longitudinal
IMG_01976,,severe,urban,cloudy,daylight,none,longitudinal
IMG_01977,,severe,urban,wet_road,daylight,none,irregular
IMG_01978,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01979,,moderate,urban,wet_road,daylight,none,irregular
IMG_01980,,moderate,urban,clear_dry,daylight,none,circular
IMG_01981,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01982,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01983,,severe,urban,clear_dry,daylight,none,circular
IMG_01984,,moderate,urban,wet_road,daylight,none,irregular
IMG_01985,,severe,urban,wet_road,daylight,none,irregular
IMG_01986,,severe,urban,clear_dry,daylight,none,irregular
IMG_01987,,severe,urban,wet_road,daylight,none,irregular
IMG_01988,,severe,urban,wet_road,daylight,none,irregular
IMG_01989,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01990,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01991,,severe,urban,cloudy,daylight,partial,irregular
IMG_01992,,severe,urban,clear_dry,daylight,none,irregular
IMG_01993,,severe,rural,wet_road,daylight,none,irregular
IMG_01994,,severe,urban,clear_dry,daylight,none,irregular
IMG_01995,,moderate,rural,clear_dry,daylight,none,irregular
IMG_01996,,moderate,urban,clear_dry,daylight,none,irregular
IMG_01997,,moderate,urban,clear_dry,daylight,none,circular
IMG_01998,,severe,urban,clear_dry,low_light,none,circular
IMG_01999,,severe,urban,wet_road,daylight,none,irregular
IMG_02000,,severe,highway,clear_dry,daylight,none,irregular
IMG_02001,,moderate,urban,clear_dry,daylight,partial,irregular
IMG_02002,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02003,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02004,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02005,,moderate,urban,clear_dry,daylight,none,circular
IMG_02006,,minor,highway,clear_dry,daylight,none,circular
IMG_02007,,moderate,highway,clear_dry,daylight,none,irregular
IMG_02008,,minor,urban,clear_dry,daylight,none,circular
IMG_02009,,moderate,urban,clear_dry,daylight,none,longitudinal
IMG_02010,,moderate,urban,clear_dry,daylight,none,circular
IMG_02011,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02012,,moderate,urban,wet_road,daylight,none,irregular
IMG_02013,,moderate,urban,clear_dry,daylight,none,longitudinal
IMG_02014,,moderate,urban,cloudy,daylight,none,irregular
IMG_02015,,moderate,urban,clear_dry,daylight,none,longitudinal
IMG_02016,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02017,,severe,urban,cloudy,daylight,none,irregular
IMG_02018,,severe,rural,clear_dry,daylight,none,irregular
IMG_02019,,moderate,highway,clear_dry,daylight,none,irregular
IMG_02020,,severe,urban,wet_road,daylight,none,irregular
IMG_02021,,severe,rural,wet_road,daylight,none,irregular
IMG_02022,,severe,urban,wet_road,daylight,none,irregular
IMG_02023,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02024,,moderate,urban,clear_dry,daylight,partial,circular
IMG_02025,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02026,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02027,,severe,urban,clear_dry,daylight,none,irregular
IMG_02028,,moderate,urban,clear_dry,daylight,none,clustered
IMG_02029,,moderate,urban,cloudy,daylight,none,circular
IMG_02030,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02031,,moderate,urban,cloudy,daylight,none,irregular
IMG_02032,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02033,,severe,rural,clear_dry,daylight,none,irregular
IMG_02034,,severe,rural,clear_dry,daylight,none,irregular
IMG_02035,,minor,urban,clear_dry,daylight,none,longitudinal
IMG_02036,,moderate,urban,clear_dry,daylight,none,circular
IMG_02037,,moderate,urban,clear_dry,daylight,partial,irregular
IMG_02038,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02039,,minor,urban,clear_dry,daylight,none,irregular
IMG_02040,,severe,urban,clear_dry,daylight,none,irregular
IMG_02041,,severe,urban,cloudy,daylight,none,irregular
IMG_02042,,moderate,urban,clear_dry,daylight,none,longitudinal
IMG_02043,,minor,urban,clear_dry,daylight,none,irregular
IMG_02044,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02045,,minor,urban,clear_dry,daylight,none,circular
IMG_02046,,moderate,urban,wet_road,daylight,none,irregular
IMG_02047,,moderate,urban,wet_road,daylight,none,circular
IMG_02048,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02049,,severe,urban,clear_dry,daylight,none,irregular
IMG_02050,,severe,rural,wet_road,daylight,none,irregular
IMG_02051,,moderate,urban,cloudy,daylight,none,irregular
IMG_02052,,minor,urban,clear_dry,daylight,none,irregular
IMG_02053,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02054,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02055,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02056,,severe,urban,clear_dry,daylight,none,irregular
IMG_02057,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02058,,minor,urban,clear_dry,daylight,none,irregular
IMG_02059,,severe,urban,clear_dry,daylight,none,longitudinal
IMG_02060,,minor,urban,clear_dry,daylight,none,irregular
IMG_02061,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02062,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02063,,severe,residential,clear_dry,daylight,none,irregular
IMG_02064,,severe,urban,clear_dry,daylight,none,irregular
IMG_02065,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02066,,severe,urban,clear_dry,daylight,none,irregular
IMG_02067,,moderate,urban,clear_dry,daylight,none,longitudinal
IMG_02068,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02069,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02070,,moderate,urban,clear_dry,daylight,none,irregular
IMG_02071,,severe,urban,clear_dry,daylight,none,irregular
IMG_02072,,moderate,urban,cloudy,daylight,none,irregular
IMG_02073,,minor,rural,clear_dry,daylight,none,longitudinal
IMG_02074,,moderate,urban,clear_dry,daylight,none,irregular
