image_id,collection_state,district,latitude_grid,longitude_grid,pavement_type,traffic_density,collection_season,nearby_feature,slope_type,road_width_category,intersection_proximity
IMG_00270,Delhi,North West,28.749237,77.000347,asphalt,medium,summer,commercial_area,flat,medium,mid_block
IMG_00271,Delhi,North West,28.739076,77.04286,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_00272,Delhi,North West,28.792472,76.975539,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00273,Delhi,North West,28.722287,77.062537,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_00274,Delhi,North West,28.703519,77.09796,asphalt,low,summer,residential_building,flat,medium,mid_block
IMG_00275,Delhi,North West,28.718726,77.029652,asphalt,medium,winter,construction_site,flat,wide,near_intersection
IMG_00276,Delhi,North West,28.707976,77.001231,mixed,medium,summer,construction_site,flat,wide,near_intersection
IMG_00277,Delhi,North West,28.708128,77.073673,asphalt,medium,summer,construction_site,flat,wide,near_intersection
IMG_00278,Delhi,North West,28.748656,76.970773,asphalt,medium,winter,market,flat,medium,near_intersection
IMG_00279,Delhi,North West,28.72126,76.976435,mixed,medium,winter,market,flat,wide,near_intersection
IMG_00280,Delhi,North West,28.721085,77.023672,mixed,medium,summer,market,flat,wide,near_intersection
IMG_00281,Delhi,North West,28.775043,76.966405,unpaved,low,winter,construction_site,flat,wide,near_intersection
IMG_00282,Delhi,North West,28.740169,77.032941,mixed,medium,winter,market,flat,wide,mid_block
IMG_00283,Delhi,North West,28.712749,77.08641,asphalt,low,summer,parking_area,flat,medium,near_intersection
IMG_00284,Delhi,North West,28.698491,77.085899,asphalt,medium,summer,commercial_area,flat,medium,mid_block
IMG_00285,Delhi,North West,28.748728,77.002367,concrete,low,summer,school,flat,medium,mid_block
IMG_00286,Delhi,North West,28.695792,77.113097,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00287,Delhi,North West,28.759595,76.995423,mixed,low,summer,commercial_area,flat,medium,mid_block
IMG_00288,Delhi,North West,28.786364,76.984659,concrete,low,summer,market,flat,medium,mid_block
IMG_00289,Delhi,North West,28.706305,77.015271,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00290,Delhi,North West,28.783028,76.965248,mixed,low,winter,commercial_area,flat,medium,mid_block
IMG_00291,Delhi,North West,28.759906,77.007172,unpaved,low,winter,construction_site,flat,wide,mid_block
IMG_00292,Delhi,North West,28.700651,77.065953,mixed,low,winter,construction_site,flat,wide,mid_block
IMG_00293,Delhi,North West,28.729479,77.055866,mixed,low,winter,construction_site,flat,wide,mid_block
IMG_00294,Delhi,North West,28.700011,77.061903,unpaved,low,summer,construction_site,flat,wide,mid_block
IMG_00295,Delhi,North West,28.708635,77.056722,mixed,low,winter,construction_site,flat,wide,mid_block
IMG_00296,Delhi,North West,28.789932,76.957612,unpaved,low,winter,residential_building,flat,wide,mid_block
IMG_00297,Delhi,North West,28.699017,77.086301,mixed,low,winter,construction_site,flat,wide,mid_block
IMG_00298,Delhi,North West,28.737097,77.017838,mixed,low,winter,construction_site,flat,wide,mid_block
IMG_00299,Delhi,North West,28.739727,77.04878,unpaved,low,winter,parking_area,flat,wide,mid_block
IMG_00300,Delhi,North West,28.723786,76.99663,mixed,low,summer,construction_site,flat,medium,mid_block
IMG_00301,Delhi,North West,28.752996,76.972812,unpaved,low,summer,parking_area,flat,medium,mid_block
IMG_00302,Delhi,North West,28.701634,77.069589,unpaved,low,winter,commercial_area,flat,very_wide,at_intersection
IMG_00303,Delhi,North West,28.708139,77.088353,unpaved,medium,winter,commercial_area,flat,wide,near_intersection
IMG_00304,Delhi,North West,28.795283,76.964352,unpaved,low,summer,commercial_area,flat,wide,mid_block
IMG_00305,Delhi,North West,28.731538,77.07433,asphalt,low,summer,commercial_area,flat,medium,near_intersection
IMG_00306,Delhi,North West,28.722364,77.061478,asphalt,low,winter,residential_building,flat,wide,mid_block
IMG_00307,Delhi,North West,28.760589,76.97325,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00308,Delhi,North West,28.729012,77.043901,asphalt,high,summer,parking_area,flat,medium,mid_block
IMG_00309,Delhi,North West,28.754444,76.980771,asphalt,high,summer,school,flat,narrow,mid_block
IMG_00310,Delhi,North West,28.777669,77.003057,mixed,low,summer,residential_building,flat,narrow,mid_block
IMG_00311,Delhi,North West,28.716433,77.056564,concrete,low,summer,residential_building,flat,narrow,mid_block
IMG_00312,Delhi,North West,28.730254,77.075893,concrete,low,winter,residential_building,flat,narrow,mid_block
IMG_00313,Delhi,North West,28.737633,77.048776,concrete,low,summer,residential_building,flat,narrow,mid_block
IMG_00314,Delhi,North West,28.731086,77.032307,unpaved,low,winter,construction_site,flat,wide,mid_block
IMG_00315,Delhi,North West,28.724511,76.99449,unpaved,low,summer,construction_site,flat,medium,mid_block
IMG_00316,Delhi,North West,28.722066,77.101319,unpaved,low,winter,bus_stop,flat,wide,mid_block
IMG_00317,Delhi,North West,28.71079,77.008249,unpaved,medium,winter,construction_site,flat,wide,mid_block
IMG_00318,Delhi,North West,28.764007,77.005702,unpaved,low,winter,construction_site,flat,medium,mid_block
IMG_00319,Delhi,North West,28.737047,77.020906,unpaved,low,summer,construction_site,flat,wide,mid_block
IMG_00320,Delhi,North West,28.763064,76.985273,unpaved,low,summer,construction_site,flat,wide,mid_block
IMG_00321,Delhi,North West,28.760892,76.964315,unpaved,low,winter,construction_site,flat,wide,mid_block
IMG_00322,Delhi,North West,28.777084,76.972149,unpaved,low,summer,construction_site,flat,wide,mid_block
IMG_00323,Delhi,North West,28.715801,77.039687,asphalt,low,winter,commercial_area,flat,medium,near_intersection
IMG_00324,Delhi,North West,28.707904,77.009219,asphalt,low,summer,commercial_area,flat,medium,near_intersection
IMG_00325,Delhi,North West,28.732213,77.057673,asphalt,low,winter,market,flat,wide,near_intersection
IMG_00326,Delhi,North West,28.728626,77.092744,asphalt,low,summer,market,flat,wide,at_intersection
IMG_00327,Delhi,North West,28.76475,76.981096,asphalt,medium,winter,market,flat,wide,near_intersection
IMG_00328,Delhi,North West,28.797553,76.977161,asphalt,medium,summer,market,flat,medium,mid_block
IMG_00329,Delhi,North West,28.777126,76.957054,asphalt,medium,winter,commercial_area,flat,medium,near_intersection
IMG_00330,Delhi,North West,28.709737,77.071072,asphalt,medium,winter,commercial_area,flat,wide,near_intersection
IMG_00331,Delhi,North West,28.784142,76.962368,unpaved,low,winter,construction_site,flat,medium,mid_block
IMG_00332,Delhi,North West,28.731842,77.066179,unpaved,low,winter,construction_site,flat,medium,mid_block
IMG_00333,Delhi,North West,28.75736,77.005881,unpaved,low,winter,construction_site,flat,medium,mid_block
IMG_00334,Delhi,North West,28.712506,77.10942,asphalt,low,summer,none,flat,medium,mid_block
IMG_00335,Delhi,North West,28.734041,77.012895,asphalt,low,summer,none,flat,medium,mid_block
IMG_00336,Delhi,North West,28.768131,76.984859,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_00337,Delhi,North West,28.721843,77.04816,asphalt,low,summer,residential_building,flat,wide,mid_block
IMG_00338,Delhi,North West,28.728349,77.001599,asphalt,low,summer,none,flat,medium,mid_block
IMG_00339,Delhi,North West,28.716847,77.073579,asphalt,low,winter,commercial_area,flat,medium,near_intersection
IMG_00340,Delhi,North West,28.730822,77.011946,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_00341,Delhi,North West,28.725273,76.972679,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00342,Delhi,North West,28.727437,77.001361,asphalt,low,winter,market,flat,medium,near_intersection
IMG_00343,Delhi,North West,28.746779,76.995965,unpaved,low,winter,commercial_area,flat,wide,mid_block
IMG_00344,Delhi,North West,28.751452,76.986556,unpaved,low,summer,construction_site,flat,medium,mid_block
IMG_00345,Delhi,North West,28.779092,76.975344,mixed,low,summer,commercial_area,flat,medium,mid_block
IMG_00346,Delhi,North West,28.721326,77.067496,mixed,medium,winter,market,flat,medium,mid_block
IMG_00347,Delhi,North West,28.78179,76.968989,unpaved,medium,summer,construction_site,flat,medium,mid_block
IMG_00348,Delhi,North West,28.731347,77.063354,asphalt,medium,summer,commercial_area,flat,medium,mid_block
IMG_00349,Delhi,North West,28.806054,76.967071,mixed,low,winter,commercial_area,flat,medium,mid_block
IMG_00350,Delhi,North West,28.741002,77.03731,mixed,low,summer,none,flat,medium,mid_block
IMG_00351,Delhi,North West,28.704118,77.121683,asphalt,low,winter,commercial_area,flat,wide,mid_block
IMG_00352,Delhi,North West,28.750044,76.984954,unpaved,low,summer,none,flat,narrow,mid_block
IMG_00353,Delhi,North West,28.748885,76.996107,unpaved,low,winter,commercial_area,flat,wide,mid_block
IMG_00354,Delhi,North West,28.714163,77.079052,unpaved,low,summer,commercial_area,flat,wide,mid_block
IMG_00355,Delhi,North West,28.786873,76.981958,unpaved,low,summer,commercial_area,flat,wide,mid_block
IMG_00356,Delhi,North West,28.7015,77.067396,mixed,low,summer,parking_area,flat,medium,mid_block
IMG_00357,Delhi,North West,28.731657,76.994512,unpaved,low,winter,residential_building,flat,wide,near_intersection
IMG_00358,Delhi,North West,28.72366,76.992344,unpaved,low,summer,residential_building,flat,wide,mid_block
IMG_00359,Delhi,North West,28.7289,77.076675,mixed,medium,winter,market,flat,narrow,mid_block
IMG_00360,Delhi,North West,28.778659,76.962341,mixed,low,winter,commercial_area,flat,narrow,mid_block
IMG_00361,Delhi,North West,28.705509,77.004679,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00362,Delhi,North West,28.742074,77.038545,unpaved,low,summer,residential_building,flat,medium,mid_block
IMG_00363,Delhi,North West,28.73005,76.971908,unpaved,low,summer,residential_building,flat,narrow,mid_block
IMG_00364,Delhi,North West,28.76871,76.989508,concrete,low,summer,residential_building,flat,narrow,mid_block
IMG_00365,Delhi,North West,28.775008,76.989384,mixed,low,winter,commercial_area,flat,wide,mid_block
IMG_00366,Delhi,North West,28.721964,77.082187,unpaved,low,winter,residential_building,flat,wide,near_intersection
IMG_00367,Delhi,North West,28.801623,76.965757,unpaved,low,winter,residential_building,flat,medium,mid_block
IMG_00368,Delhi,North West,28.700401,77.049212,unpaved,low,winter,residential_building,flat,medium,mid_block
IMG_00369,Delhi,North West,28.709536,77.008367,unpaved,low,winter,residential_building,flat,medium,mid_block
IMG_00370,Delhi,North West,28.756706,76.971705,asphalt,low,winter,residential_building,flat,medium,mid_block
IMG_00371,Delhi,North West,28.716608,77.052496,asphalt,low,summer,residential_building,flat,medium,mid_block
IMG_00372,Delhi,North West,28.702036,77.039904,asphalt,low,summer,school,flat,wide,near_intersection
IMG_00373,Delhi,North West,28.698575,77.123609,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00374,Delhi,North West,28.809446,76.963534,mixed,low,winter,commercial_area,mild_slope,medium,mid_block
IMG_00375,Delhi,North West,28.809343,76.957082,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00376,Delhi,North West,28.71318,77.044556,asphalt,low,winter,commercial_area,flat,medium,mid_block
IMG_00377,Delhi,North West,28.72197,77.011489,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_00378,Delhi,North West,28.782766,76.971117,asphalt,low,summer,commercial_area,flat,medium,mid_block
IMG_00379,Delhi,North West,28.696654,77.079731,asphalt,medium,winter,market,flat,medium,mid_block
IMG_00380,Delhi,North West,28.741673,76.99214,mixed,medium,summer,school,flat,narrow,mid_block
IMG_00381,Delhi,North West,28.718119,77.101047,mixed,low,summer,commercial_area,flat,narrow,mid_block
IMG_00382,Delhi,North West,28.727285,77.092751,mixed,low,summer,commercial_area,flat,narrow,mid_block
IMG_00383,Delhi,North West,28.731283,77.003807,mixed,low,summer,market,flat,medium,mid_block
IMG_00384,Delhi,North West,28.708697,77.065831,asphalt,medium,summer,market,flat,medium,mid_block
IMG_00385,Delhi,North West,28.7186,77.003588,mixed,low,winter,commercial_area,flat,medium,mid_block
IMG_00386,Delhi,North West,28.698218,77.115718,asphalt,medium,winter,market,flat,medium,mid_block
IMG_00387,Delhi,North West,28.743463,76.977411,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00388,Delhi,North West,28.728746,77.074027,concrete,low,winter,commercial_area,flat,medium,mid_block
IMG_00389,Delhi,North West,28.76141,76.974794,mixed,low,summer,commercial_area,flat,narrow,mid_block
IMG_00390,Delhi,North West,28.721377,76.986775,unpaved,medium,summer,commercial_area,flat,narrow,mid_block
IMG_00391,Delhi,North West,28.798312,76.967591,asphalt,medium,summer,commercial_area,flat,medium,mid_block
IMG_00392,Delhi,North West,28.78271,76.984551,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00393,Delhi,North West,28.724637,77.06816,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00394,Delhi,North West,28.714414,77.083391,mixed,medium,winter,commercial_area,flat,medium,mid_block
IMG_00395,Delhi,North West,28.692409,77.113752,mixed,medium,winter,commercial_area,flat,narrow,mid_block
IMG_00396,Delhi,North West,28.721343,77.056174,asphalt,medium,winter,commercial_area,flat,narrow,mid_block
IMG_00397,Delhi,North West,28.716495,77.10994,mixed,medium,winter,commercial_area,flat,narrow,mid_block
IMG_00398,Delhi,North West,28.738922,77.043931,unpaved,medium,winter,commercial_area,flat,wide,at_intersection
IMG_00399,Delhi,North West,28.736197,76.99685,mixed,medium,winter,construction_site,flat,wide,near_intersection
IMG_00400,Delhi,North West,28.703012,77.121393,mixed,medium,winter,none,flat,medium,mid_block
IMG_00401,Delhi,North West,28.718629,76.976841,mixed,medium,winter,none,flat,medium,mid_block
IMG_00402,Delhi,North West,28.709862,77.008669,asphalt,medium,summer,none,flat,medium,mid_block
IMG_00403,Delhi,North West,28.77765,76.996118,mixed,medium,summer,construction_site,flat,medium,mid_block
IMG_00404,Delhi,North West,28.711876,77.08915,mixed,medium,summer,construction_site,flat,medium,mid_block
IMG_00405,Delhi,North West,28.712008,77.07623,asphalt,medium,winter,commercial_area,flat,wide,near_intersection
IMG_00406,Delhi,North West,28.719923,77.073956,asphalt,low,summer,none,flat,medium,mid_block
IMG_00407,Delhi,North West,28.69264,77.092296,asphalt,low,summer,residential_building,flat,wide,mid_block
IMG_00408,Delhi,North West,28.714893,77.042686,asphalt,low,winter,construction_site,flat,wide,mid_block
IMG_00409,Delhi,North West,28.740989,77.016142,asphalt,low,summer,residential_building,flat,wide,mid_block
IMG_00410,Delhi,North West,28.787166,76.96777,asphalt,low,summer,none,flat,wide,mid_block
IMG_00411,Delhi,North West,28.738744,77.047228,asphalt,medium,summer,residential_building,flat,wide,mid_block
IMG_00412,Delhi,North West,28.712277,77.038084,asphalt,medium,winter,residential_building,flat,wide,near_intersection
IMG_00413,Delhi,North West,28.702598,77.042981,asphalt,low,summer,residential_building,flat,wide,mid_block
IMG_00414,Delhi,North West,28.699923,77.11175,asphalt,low,summer,residential_building,flat,wide,mid_block
IMG_00415,Delhi,North West,28.694646,77.1123,asphalt,low,winter,residential_building,flat,medium,mid_block
IMG_00416,Delhi,North West,28.721073,77.096015,concrete,low,summer,school,flat,wide,mid_block
IMG_00417,Delhi,North West,28.788944,76.956717,unpaved,low,summer,school,flat,medium,mid_block
IMG_00418,Delhi,North West,28.75292,77.013159,mixed,medium,winter,residential_building,flat,wide,mid_block
IMG_00419,Delhi,North West,28.701367,77.058633,mixed,medium,summer,commercial_area,flat,medium,mid_block
IMG_00420,Delhi,North West,28.729705,77.013869,asphalt,low,winter,school,flat,medium,mid_block
IMG_00421,Delhi,North West,28.724803,76.974519,mixed,low,summer,residential_building,flat,wide,mid_block
IMG_00422,Delhi,North West,28.714315,77.029257,asphalt,low,winter,none,flat,wide,mid_block
IMG_00423,Delhi,North West,28.702306,77.055074,asphalt,low,winter,none,flat,wide,near_intersection
IMG_00424,Delhi,North West,28.731763,77.018251,asphalt,low,summer,commercial_area,flat,wide,mid_block
IMG_00425,Delhi,North West,28.727614,77.018694,asphalt,low,summer,none,flat,wide,mid_block
IMG_00426,Delhi,North West,28.701241,77.107519,asphalt,low,summer,school,flat,wide,mid_block
IMG_00427,Delhi,North West,28.763278,76.980935,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00428,Delhi,North West,28.738931,76.975615,asphalt,medium,winter,commercial_area,flat,medium,mid_block
IMG_00429,Delhi,North West,28.728796,77.036919,asphalt,medium,winter,commercial_area,flat,medium,mid_block
